customer_id,name,age,account_balance,device_id,account_age_days
ada58417-5e2a-432d-b1ab-0b56d5c9fdc7,Victoria Murray,25,9314.32,80be7e35-61c2-445a-8733-230448223120,2724
297ca4ff-f75d-499f-ab2d-5b0987079ad4,Rebecca Taylor,25,18314.26,7b07fd31-a424-4f23-8d5b-a7cd400035f0,540
ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,Ryan Rosales,58,13737.54,290a3abb-c35b-4fea-9578-d70948f9e3d0,1947
836b15c7-e7c2-45da-b306-958845d5a68d,Jeffrey Potts,80,27268.72,e27718c5-737d-4fb6-9113-76e038d77b9a,929
6a36af18-06d3-4b93-ae33-688d597e6845,Jonathan Young,46,7526.07,397b5f51-5ffa-46ef-94e4-180cfe9936a3,390
195d82f8-ee4a-4b5d-9195-54e307374c86,Marie Moody,86,31057.34,eada79a3-4970-4d9a-89ce-3cfb2339ba19,2498
d4c3a832-b231-460b-b8f2-ce6bd46b415d,Michael West,27,46703.7,04dd7054-1448-43f7-a7e6-46c701582463,877
2646eaf9-d5c0-444d-b735-262d41843b03,Monica Rose,22,2291.98,3cd5fd7f-49c1-4669-86b3-3fe61c76bdf6,1825
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,Riley Bryant,82,24538.13,7ff4cec6-e7b7-44c6-9631-2a801c612ec2,1263
a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Dana Thomas,66,19460.21,5a5226e6-9d64-4932-8066-853d6de299a1,63
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,Angela Villegas,76,42263.83,8b48f496-86ab-44e7-b412-436011536e99,1485
81f38dd4-fd03-4ada-8952-518581e03a5e,Jeanette Harrison,50,23965.96,5f90bed6-fb25-464d-a30a-a767a2bb522b,511
5b6a8102-0428-4378-bf50-23f440ef3935,Haley Quinn,18,1669.93,94f79dba-c581-4d2d-9a89-b71ea0d572c8,2871
2227219f-551f-4086-81b5-b5cabc3536df,Joshua Li,23,34894.01,af475b49-c775-4395-9494-05f02cd2a404,2757
7a8104de-b205-47bb-bb16-f75776f186ab,Robin Brown,22,49835.21,0977c513-752a-4d25-b190-1b7ec6b469ef,1461
ca862225-0b36-4356-b39b-77a84b1f0d7b,Andrew Mahoney,40,38680.38,d0be73ee-fd37-4539-a5f2-02f983f02dc7,2725
095ffa81-40d9-4bce-b930-ba208b040f49,Cheryl Kelly,34,12813.16,a7de02cc-dda4-44a7-8c3c-e284c7e53bbb,2505
cca1b45c-1fdd-480a-85f1-861954f90429,Steve Paul,18,47748.5,56cb1ab0-62fb-46d7-b4db-ca07e506f670,717
b12b6680-7f07-4cb9-afd3-40c0f945f2fd,Tim Stone PhD,21,12203.5,6e3c4532-1434-4f62-acac-028cba220065,881
2e326567-d284-454e-bebe-c0db9a3a6103,Erica Miller,49,3297.93,7227890e-4e76-433a-8baf-0f5ea9320094,2143
2aa93b43-6d15-416f-b7b8-c1a59a45693d,Heather Williams,89,2087.05,9d66e815-5a41-43b3-a95f-176cdebac186,250
a3b442bd-4649-4296-af58-42c3ff86cc31,Theresa Jones,51,24334.32,83599af6-5d01-455f-a7fd-64c4a334058a,771
28f4e3ce-aded-4a80-bff9-507dcd14a03e,Brenda Lawson,67,42756.89,20509c62-08e8-45d7-b02c-1821c8040fb7,1078
a52964ff-c74c-4890-bc6a-3174113634a5,James Bradley,22,5332.0,732e2016-add7-42c9-a747-b93c9ae77eab,763
71a6014c-5f3c-44dc-9ef7-87b8f2e6195f,Laura Moreno,74,29907.84,4758367b-a649-4cdc-907b-907265e58f34,2815
06a241af-1d0a-47f7-b5e4-a4713fe68c9c,Kathryn Hughes,64,21606.25,c6641285-4303-4bc1-9e25-95b88fc9c86b,1253
36ee1640-723e-4466-b43b-d27f42a259a6,Donna Hendricks DDS,31,35499.91,12f5131a-da52-42ee-a2bf-18f51f652a87,435
b69f68c3-e60f-4420-ac33-350c73b911d8,Brandon Fleming,55,31245.92,aaf78c67-51d0-4109-bc90-2838d8741408,2786
8ccc9cea-109f-48ee-b5a4-720058f0dd23,Stephanie York,55,30796.3,b34191b8-ed65-42b4-b5a5-f8e6b6391f04,2846
5c8ac066-cb2f-4fa3-ac91-3a7ca3404f08,Barbara Harris,68,45303.78,7e7838c9-ca55-438b-bc9a-be10238d6f44,1332
9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,Robert Arnold,55,23094.61,10d4de39-1612-47c9-a25d-f9a89ca8a5c4,1359
b788f5d1-ffe5-45f6-a5ed-cfe34f2dad3f,Kelly Hammond,47,31482.25,20156a72-12e1-43a6-932c-ae01d2c65ee4,2129
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,Michael Cooper,22,40027.12,8d2238e6-c7bf-4fbc-943c-dd6de0c1ff1e,138
c48d5650-2e95-42d6-9679-2482a3c988e4,Jessica Bartlett,73,42262.48,84a2576c-1fc9-45f8-94d6-07350e2f8958,2833
2976aab2-2a26-4770-8ddb-1b36272c0588,Michael Reed,86,49021.6,48b763d5-e519-4d7e-84d6-7c4ff0df1684,2101
3240d7a1-4027-4b7d-9430-29a9d88f1c94,Krista Martinez,83,17108.83,17eaec83-8892-442f-9d4b-2bf94d85e9c7,43
9780c215-2b2b-48e9-a417-c09380a8a23d,Brittany Hopkins,40,7274.25,566e3cbe-9aea-422f-a6e9-87cab87b6384,2143
0a8bb5b4-9049-4583-ac86-a890d7b00bdc,Alyssa Williams,33,32402.86,43c07d43-93a7-4792-8561-b8dca4364fcd,360
92779574-c457-4cc3-b5f7-89bca6b07458,Mark Jimenez,21,17937.7,a4540937-4a27-4bf2-8baa-f744a08dd21b,1888
3eb05181-7ba2-4588-8d56-0a3df4e7069a,Melinda Evans,84,26246.57,2877f5d9-0f56-45f8-b048-faa112ae5c22,672
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,Lawrence Edwards,67,30494.83,fcef1972-bbf4-43ce-91be-b80eb7e6a14c,1029
66124ab4-f9b2-4e6e-986a-346adc5be7d1,Jacob Hoffman,59,9673.51,1f5d988f-776a-4f09-bde2-885951b1943c,1429
24108e9a-3f77-4cae-b318-b96d44790612,Dylan Cruz,87,6911.16,f6729464-3f8e-440a-ab0a-e0e39d896047,2281
d0401587-28e2-43bc-a6fd-d7afdd84cacc,Kenneth Edwards,29,11110.35,fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,2594
e10b1a47-7fae-4748-b781-321e83c501cb,Alexander Landry,66,25667.45,3da06476-f778-4676-b50d-112e8164ceec,1837
0c74dc0f-5a57-4539-9556-0a2d3713b466,Johnny Khan,44,2926.29,4926ce5f-7878-4140-ac2a-4f71a77d95f1,2297
1b84edc3-d8e0-49de-8217-ea0e896490ab,Stephen Luna,64,31767.12,0b95017c-5dae-4201-a73b-a8bdc38c1dec,2287
8fd33afc-91fd-4a4f-8d18-ab95668c8477,Juan Jones,73,43805.35,8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,2879
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,Barbara Hester,65,3992.82,fc9e1dcb-cb7e-4268-9f89-ed1264d6dfbf,1050
5d986115-f05e-4efe-8ece-112856ce4b42,Christina Hicks,53,40503.86,09f64405-0b99-4034-8a4e-255280051b10,625
cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,Jesus Obrien,69,11258.12,ee6e2e72-53f5-41dc-a3c8-afdb83f82f16,639
6498abe9-2999-4bef-918b-2f219cf20859,Nancy Evans MD,73,24741.63,7d66971e-8847-4c56-827c-9f8cd40ac5e9,474
79928faa-4cbf-431d-901b-cdefb56ff8ce,Isabella Nunez,45,19076.77,4ec3f970-956d-40e4-aaa2-6216fada98f5,365
df41e335-b9ae-48e4-a615-99c8cbf81f86,Alyssa Wells,43,2797.48,f8d8b7f1-c86c-4544-a7d4-cf50f791f1e5,1336
3a4045dd-93df-4907-9416-e4dcc6b28def,Lauren Jackson,24,34671.11,c64c9647-9ea7-417c-b89f-7039a107cc46,919
d25864f2-25d4-40fc-a154-2765d756ba9c,Amanda Vaughan,35,22923.21,70e7e756-04d9-445e-b0d7-3df71c221cea,2787
69b7c0fa-26c4-42f6-ab35-2f85504e2687,Jennifer Hampton,32,6138.59,d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,1655
b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,Daniel Nguyen,45,1983.49,607796a3-8685-4baa-ba76-8555a987b218,1977
75ac824c-2c55-4ef7-b4e9-573450521700,Gloria Gomez,34,11360.95,ae455cc6-b88e-430f-9e1e-994ac5a11f5c,126
43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,Cheryl Wright,61,12427.6,f1053252-3990-42c9-8c6a-70f48edec44d,2073
c56bad4c-4c30-47c4-bb75-6923f910abb3,Daniel Bush,85,18400.11,8f7c1d59-594b-4a3a-bad4-65a15129950d,233
b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,Bryan Rhodes,35,5259.09,65001423-faeb-4d19-a550-8ea26133a34d,111
c5e78b23-f461-4f09-985a-befbd1812f77,Donna Roberts,51,28329.37,ec8be537-58ab-4778-943b-45e3b6d1f6bb,2796
bf519362-41a6-4fed-a7ed-c8d8713f8f8c,Dale Ryan,59,14905.02,4588fc1b-b238-4849-8fe0-69b6eedaa802,1542
bdab07e7-9d9d-428e-9bf6-45f623245211,Dana Santiago,69,32649.94,3b9b2d45-a350-45e4-b9c5-9df987f255d6,1762
548e1f6b-69ce-4e4e-99a6-92c90d700ea4,Ashlee Townsend,76,18448.74,fa585b27-8ce3-47c3-b6ea-b3a001539221,877
a723fb72-682b-463a-a86e-d390edd97a1a,Sherry Woods,87,30682.97,4988e418-f6c3-4218-8183-6315330f8be1,1313
0f25477d-a559-40e7-8910-fade52380bf2,Ann Andrews,70,5987.34,d9af6e09-b91e-4d6e-bd1a-8f4b88ffbd40,1734
ebe5841f-e9c9-4c52-898c-60b3efc9909e,Stephen Thompson,87,13051.93,d61169a1-ff46-46bf-894d-916deb6d2fed,2564
2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,Tonya Howe,79,14969.66,4c636e95-025f-4543-8997-623ae0723d96,1631
edaf3766-1b78-4ede-9a4f-fc0c9165f2ed,Mrs. Virginia Daniels,41,44941.51,225aed6c-f045-4043-a3a6-8a707e710b55,759
45d8a6ad-77d0-459e-8114-14f8d9df0d0e,Brian Martin,20,26701.06,b7f60cdf-41dc-4c60-a5f6-0735757b6b29,1064
564cfbd2-bc92-4d81-839b-058c2faabe0b,Laura Todd,53,49865.52,a383889a-db2c-4ac8-9c67-83932ced3c0d,6
6d7df5d0-d3b5-4af7-a7ce-378fe5a4983b,Angie Caldwell,83,29223.92,7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,75
01bf9e73-3f80-4385-af92-40b652d78f10,David Molina,21,1259.7,951c25d5-4d4c-4280-9462-52e7f43ba052,118
42f525b9-02ed-43ce-92a8-1713b90ed44b,Melissa Brown,68,41222.21,28e333b6-4e8a-4c4b-b724-20411e43fbd2,194
ec50ace4-80a5-4e65-afa2-855967c96204,Michele Collins,25,24354.35,f0cd7f05-ea87-455e-a382-95d31e0ef546,2221
3889936a-9d58-47e8-9e17-5b664b87959f,Casey Hernandez,61,11048.8,5fa5e0aa-9b11-4530-bd24-7c11bf6b8cdf,1434
e9ad0e9b-8c9a-41e9-b3b2-63376a74dbb7,Joshua Beck,85,21846.39,ae2ae341-3f59-44f2-8309-3b6e37e9d2e2,225
c9912032-df85-4777-9887-4bfec1369c65,Jeremy Padilla,37,12878.08,1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,559
e723ada3-8c32-4db2-942a-895e0fcf601f,Laura Hernandez,18,30920.38,711c7673-8535-4a69-9abf-984e53ff8461,320
b787ef8d-3495-411e-ae27-d4321dc1e7eb,Ann Dixon,55,29480.67,21c71aa3-7414-43b5-8e3e-25f2cf0671c7,139
905c7bdd-74f0-4eae-aa59-43ce836435e3,Joel Roman,20,3539.35,41241bb4-655c-4508-8592-bfa5b928e23f,690
37c86152-beed-4af9-80c5-9f30d1031424,Amber Cooper,27,27881.55,0f6ce9bf-fe7e-4362-8a89-b0f0105291d3,1674
fc737d92-11ab-4d11-a4eb-8000ef40d162,Amanda Ortiz,61,10884.79,a43afb7a-c40d-4874-a2ab-7752c4db5a62,1192
f6ba745b-a558-41e3-bab2-b77dfa740cc8,Willie Reyes,19,5305.54,60a399d4-e821-4716-aac8-0da1de9f6f5b,1343
f6d22a7b-aec7-4a82-948b-4376602a4e57,Kimberly Valdez,34,6718.11,fe2b34d8-2db0-428d-9e5e-be5459077299,2959
2099d180-8762-4997-a49f-7d888989c5ab,Courtney Smith,41,30698.99,76876c62-4c61-445e-ba7e-5d9405d1fb63,1119
6c93a791-8b60-4511-b816-8aebac6a7c85,Samantha Wright,66,42685.65,3040413c-4690-4b15-a7b6-08dc589decb0,236
c3f725fe-b99b-4b5a-a00d-a49deffa2002,Robert Barnes,67,7090.56,e39836bb-e23d-4faa-afad-49e9c41c147e,376
1139fa12-34c1-43ea-bd9c-4e6404015ced,Andrew Harper,26,11045.09,3ea6e5b2-0c76-4d28-9f49-5037b40a9181,1571
705fddf5-66fa-4ca0-8b53-1932bd9419aa,Daniel Shields,18,37314.91,fe54ee4b-80ff-4173-a3df-ecd70e731dd7,2966
ea98fef8-d0d7-4e37-bbf2-025f4a0d2b73,Emma Harper,77,42249.61,3ca5be29-5217-4bf3-9181-83d1ac2b0cfc,873
fc568b53-24ac-4722-a052-77394d406f1b,Connie Turner,31,40177.32,97777f10-f2d2-493f-8e85-140d0f9aeb70,1315
2cd58759-e95d-4761-bc36-dc59e134edfc,Jessica Simpson,54,40914.16,a4b05c89-f10b-4e9c-982b-91eef8e8035b,78
86433603-c92a-4d7c-a193-5990abdd1a8f,Jason Hernandez,43,45485.44,89b5aab0-c121-49db-af12-b150605fb1eb,601
39b02e2a-d96e-484f-bdb0-174e7938878a,Michael Shaffer,59,20229.81,69a53b4f-8ff8-469d-8ec0-713dea2c7a51,2344
87ad8b26-8eaa-4841-aaa0-426df7c0d5f7,David Harris,89,22517.61,73253aa3-ec17-4298-943d-f5b3a58e83dd,2848
891f6912-17ab-4863-9efe-ef4fd8ddbbc0,Cheryl Adams,68,31580.98,0a1fc9df-9a59-4974-9adf-4709ac75c344,1889
cdfd9531-302b-4831-92a1-fe7ddfa59722,Misty Hansen,40,22498.49,e8334da5-de95-4695-b579-c1437ab99428,993
e8b3d763-f4ff-4f3a-8d9d-baeb553d2625,Timothy Hayden,42,18412.76,c11bd1c4-ffe3-4366-bf33-7a151e086f20,503
b2149062-3e1a-463e-aa18-d32c7a9a8ef5,Christine Herman,83,27634.09,48769153-c688-43fe-9255-5c758d55119e,2152
a6129a1c-889d-4b76-b75c-30b561730c48,Dennis Hunt,68,27599.62,cd8563ca-193e-438d-b74c-0afa7f4d908c,198
c2fa1da8-7830-4631-b8f0-188efb37afae,Suzanne Wood,23,17307.97,dd34aa18-9001-4ed4-8bb4-01e769f753f1,1203
0426fcc9-255b-40e2-bdc2-b74b38a56b49,Timothy Riley,89,34992.16,32399ffb-2704-4f25-8b91-b8cb6ae66582,1647
91ddb9bf-613d-4de9-bae2-802354720d2d,Kathryn Pena,46,25275.76,c36b9a0a-41e0-4a89-966a-9ce7af521b94,478
b93b17fb-f76d-45fd-bd16-45a0d253d966,Katherine Jackson,44,39641.26,23d4526b-2b54-4f7a-9a28-37b2cb8383f2,2598
2f1dc121-7d02-4c6d-8bea-75c1b86677aa,Kimberly May,74,16274.38,d6cd3155-08a8-4c7f-8621-38ad0f09105c,951
d1682e09-f1f7-4904-9307-5157d8c128e7,Pamela Gutierrez,50,2643.09,116658ce-3b3f-4800-a175-a9c3d7b102a9,2646
37fe032c-0257-4851-a6a9-e100b509109b,Jacqueline Williamson,83,38360.48,e9aa144b-9dd4-4675-af14-5064aab07015,1659
0406ff44-7ce4-4679-a8c6-dbc07bb3447b,Juan Smith,55,27287.59,892621df-4655-48b7-b8e1-9f568787ea21,815
80913ac1-0463-450e-8964-6b96fa3c1628,Megan Drake,69,20467.08,eb053fc4-1b65-4dab-ade4-6e91e8e6e840,2095
3db02235-261e-4555-863e-1f2a18a806ef,Joseph Ochoa,85,36390.38,143a9aff-659b-4105-8b80-f288446f64dd,130
7580e050-67f1-498c-b594-8a545f804eeb,Wanda Perez,44,32416.23,14a34f7f-d90d-419b-93fb-e043af1d5a1a,2803
a65f7b8a-dbb4-4021-bdde-64afa75b395a,Anna Gray,53,27593.5,a301ec03-0e5d-4c6a-b9db-78628d7dd772,1835
152aeaec-2bdf-4b41-b3ed-a8f1026b5383,Mr. Richard Knight PhD,44,17939.1,eb4d8f42-8735-40a2-a511-09611869a217,11
e6b9d31a-361f-4d90-bad1-fa330ae4ac11,Stacy Alvarez,55,12140.2,af36b8cc-1308-4974-ac95-b3ac0beb7c34,2071
8b040f53-e639-49d4-87c6-8688ecf32053,Amanda Mcfarland,64,15108.55,3508507a-f622-4842-8402-2b3c508211a5,363
d218c9d6-c093-4fb0-a4e9-bcfd9647ff9f,Jennifer Jones,29,45680.77,9112fbc0-3d8f-45f4-905f-9096299656e2,985
ad5229dd-639f-4471-9975-0f00d5aba8ae,Evelyn Campos,77,30055.18,b076a7dc-fd0c-4433-8a5e-151b23d3cd4c,356
bed63da0-8033-45c2-9413-d64db962c8a7,Amy Kim,85,39714.15,9aec56a8-5731-4609-9375-ee90d6b361e4,1864
9879cf35-f471-4986-9d26-4599c4dd8df5,Raymond Johnson,48,30729.04,735741e5-fe1a-4ba9-8896-9c5b45f8c28d,1014
8d93e14a-5b16-4158-ba67-470c7d98302f,Jessica Frazier,68,37085.77,c5acc354-15f0-4cb4-a14c-721da921cb4c,2827
3f175534-cc4d-4819-8b9d-fd589e5d9c7a,Angela Moore,40,7017.73,277eb0aa-a247-441d-88ad-0899b630794d,1637
5c56d9bc-5111-431d-a3be-441dbd5a0c9e,Aaron Parker,38,9110.51,1a2bd69c-450f-49ee-82e7-9a985c238d8d,2468
6e54ac6d-2ff8-487e-9659-1c8921ebfaa9,Justin Russell,71,42037.05,8de1596c-5a9a-406a-96f1-42a206b919aa,1855
c8d0f9e5-9919-45ea-98d0-0c2c17d30f32,James Carter,71,26423.06,b98f5dbe-15ae-4e0f-8777-a07f6346d4ef,936
fe2390f3-e7bb-4efc-8f3d-c97fe6b0da0a,Laura Jackson,32,20551.13,44d7df9a-238b-45b7-ab64-777c6177a771,1333
255bfc1c-7e3d-4ee4-84b6-4ec14d16f049,Jeffrey Fisher,26,11073.41,5c72aebd-13b1-4e59-885c-d7147bf69552,2361
b88cddde-3f20-46c2-b1b8-8d65406f64d6,Linda Gonzalez,43,17341.46,01bb819c-4dfe-4117-a2af-711f1b628a9d,575
d773f98d-550c-4fe9-a54c-11d9f2e61828,Regina Rivera,42,43312.39,d2d33488-d0c3-4018-ae3c-dd4f55b145e4,386
982a2277-f966-459f-a6aa-59e5dc08bf29,Frank Valentine,24,18000.71,2d79a2d1-506e-40c7-baa0-61e9336b00cb,418
51b30182-f7fe-404f-a5f3-0779f6ee5cdb,Michael Henry,34,29766.34,536d47d7-3e0f-44ce-882f-78fd936cd31c,955
c92e8c93-d105-48d6-87c1-c01760452909,Brian Elliott,68,13163.1,2e0fb5b3-8bae-491e-bf4c-c10f979c30cf,25
06e3f949-8cd3-4c62-8482-9b71ae84b81c,Julia Erickson,88,9110.15,d4cee27c-4a94-4e9f-8c35-1e4f703e957f,1880
d908a121-d1a7-4a20-91b4-61e9b15da72d,Jennifer Porter,50,18757.3,40afbf3f-3df5-4967-8d86-70bda2224f96,63
6c521d13-b719-4b68-a775-ee42a89e22f2,Angela Ewing,39,11784.76,88cc4d49-669b-49b8-950d-f1a07aaf2001,1493
dea050c6-eb9e-4274-ac6a-37ad81b15db9,Kimberly Gibbs,66,9723.76,cff2b1c4-e53f-4644-b39e-4df25c0a1feb,1108
ea163354-a35f-49c1-9804-95628972abbd,Randy Sandoval,66,28307.96,9cd8758b-a5a1-4825-aa95-28c35ae1dbad,342
a520c3d0-fbcd-4f5e-902f-34650b570720,Jennifer Goodwin,80,49846.84,1b1f2eb1-6e32-45a8-8bd5-cc86f73936e9,2609
38d5101f-423c-4d9d-993e-478302b34254,Kelly Carpenter,88,30173.87,5fc64cd0-721e-4b1f-b895-89399342a09f,990
adf75924-c5b8-486b-b68b-4f7e64215e66,Kathryn Cooper,68,11285.37,4ba17233-1ac3-4f31-bb96-e2d10649bcf6,723
15fa9483-f633-4c2d-aba9-00e16a7d5d96,Todd Thomas,79,11051.84,c8c5eb2a-7490-4deb-97d3-37d34fd80bbb,2333
592a3549-7ba1-49d0-8567-c80534f541c0,Jeffrey Horton,66,2790.93,0b705933-4cde-4b6b-9132-567c51a40d2a,286
05c8234b-1d76-4a66-b5f5-9cb0cf685878,Maria Byrd,33,28677.22,bd90b81a-fbe0-46b8-ae0f-65a82a131c1f,2066
8d49fe3f-2ca8-4783-8418-2d353e711433,Justin Mullen,18,39000.85,a137f8e4-67b1-4040-8c39-b9253b5ae288,194
a84554c3-a3f6-4c61-afb7-0dab2f383b43,Allen Mendez,55,38502.46,6df72cd3-979a-4051-b317-591a3283daa4,1921
36fce0ac-b469-4db3-8123-a348638abdf6,Paul Stokes,25,43227.5,ccac2fb5-1a0c-4c04-93cd-129110042d82,800
5da49cb9-2fdc-4992-8971-8eeadf3a098a,Jim Baker,27,14266.49,f7464c02-8718-44c1-bd4e-d26edcd5bfae,1902
637ddcd6-98d3-448b-903b-4078a39c9ec6,Laurie Bailey,51,21027.97,2c2ac34b-9e0b-4b01-b536-59efd873dad9,2135
ccf4ffb0-b4bb-473f-ac70-51d1d051267f,Lucas Miller,72,8651.48,3d131a3d-1e2c-4e7d-902c-f0ee224a66a6,1202
5f90fc87-2edc-417e-9df0-5d184e2d6255,Kayla Barnes,24,33287.27,6c4c450b-623a-40fc-9326-7d25234b4562,833
8991b01a-a2b0-4c4b-bc96-6b552f8d8ded,Maria Cooke,74,11876.64,49f1137d-7d59-4e19-aab7-b2ef8e0ec033,2008
d78c57d3-5088-40d3-afe5-b14023ea7956,Anthony Howard,76,25769.89,31f3f0c0-22f3-4068-bc0f-549d02740f73,328
8fc3d7d3-f6bd-40c7-a24a-2a50d0b1fde0,Kathleen Cohen,71,17624.29,71a0449d-d703-462f-b5cb-e3f56a66c184,2627
90bde900-1529-46f5-aad1-1fe87d1b695e,Philip Carter,68,32984.56,49e64c22-89a0-47eb-b98f-569b465cc2cb,1288
90ce77e9-7513-43b9-87de-96ea2b0fbe44,Pamela Dunn,51,40460.43,44945e09-1d3c-45a4-929d-63771cfb655f,1112
fdab3441-d2c2-4960-8b09-01abc66dceb3,Rodney Williams,49,42929.13,37f25d36-8bdd-4ee3-b0fd-6672b80f16c5,2539
bc69c155-1a37-46bd-acd6-f011fd61f13b,Nicole Evans,33,20461.99,4347dbca-7321-48b2-8840-405affd2f491,165
164484a0-d115-4fff-9cb9-1d5f593c572b,Xavier Rowe,71,11044.23,bcd4344f-cf8a-468e-b5ba-93573ca87f31,2783
dc6dafff-59c2-4153-b06b-0f0c96822e22,Mackenzie Martin,72,44920.46,d0437e4c-34e5-4699-88eb-e27a23a4e70e,2055
91f0647d-0f32-4333-8e31-593734fa32b6,Douglas Ryan,24,37059.33,4aea1b8f-b43c-4e0a-ba9f-c10e52daf681,147
f3d04ffb-4470-4848-929e-cc924a11be44,Victoria Shelton,36,29569.04,c0062b5b-f678-49b2-a2b5-f4571860ad28,2748
0f2d5c15-eb34-4d3a-a95e-5ea9c9230c64,Sharon Martinez DVM,19,45620.58,5274ee11-b61d-4906-a570-35db3fead90a,2757
d7f34368-c2ef-4ecb-bf5f-bf4fd4176230,Katherine Ray,37,17457.43,600b4b35-6a0a-47d5-a0b8-575544caa5a2,1410
cb6ad0c7-a235-4dd4-9355-08d073b5bad5,Anna Robertson,84,29924.45,e097dedb-efb3-4939-b1d8-18874739cc7b,396
7cf07bb3-f343-49eb-b466-ef025e7b72c8,Aaron Schroeder,37,31583.3,f8ded777-bb1e-4ae8-97d8-21b8bb93cd40,934
b28187c4-aa05-4442-a284-e8fd755cee2a,Arthur Ferguson,26,22370.2,d3293724-6dfd-471a-b7d7-465d37c3b3c9,2988
52a74a41-44be-4486-bea5-a387363be5cb,Gail Lane,41,6597.66,c9ce44bd-7c3f-4add-9a38-5db590eeb067,2680
c3231466-aebb-490e-a4e7-51de57ff51d9,Brett Bowers,76,44833.06,edef5003-1fce-41e3-842b-03ca75a72686,128
74de5f70-70f8-4dba-a871-9b9bdb8f0e32,Tyler Harris,31,37342.66,e1d46f82-21c5-4e41-a8ce-e951b0478ea4,237
dfda35b2-28b2-4f21-8d47-0ed6a6663769,Denise Pena,42,13636.5,aa1d3fc6-5f31-473d-9519-830c40198303,1782
0d41ee47-2a5f-4a18-a61f-0b96e75f745a,Eric Lyons,39,41911.58,1758d47e-a7cd-4143-ade2-14293bf0d9c1,2052
36a2c52b-0047-4139-985d-f528b4258e19,Casey Perez,43,26758.82,02106371-0260-4123-b1ef-e72aae13591e,2658
1edf3bfa-d12e-4eb5-97f4-79b5b212a6ee,Jennifer Anderson MD,54,1901.14,ce532ffd-bb13-4f02-96de-66c96210def6,2176
5e1885c3-5037-4d6b-9a6b-6a7d1a38aad6,Breanna Ayala,59,29249.31,a43e558c-2215-4f00-9fdf-0e05c0cef31b,2982
11836c4f-2492-44c7-ad58-db1bfe31537a,Alejandra Santos,51,28154.72,368acd40-b8f1-4e3c-99e7-703a70aa5b0d,1402
eb7e2e64-26c0-447e-bf8e-8bfaa0c9da72,Michael Heath,44,45100.91,23d7e6a1-19b8-44fc-a587-1d8916312fc6,646
bae1e137-96ee-40e5-9f87-3b46c0a0473a,Victor Edwards,57,13285.8,a505da9c-46e7-4a2c-bf6e-ed9d23cbe943,1773
99db1302-8dab-46d3-bf87-dfc2159152f2,Lisa Maxwell,70,9593.19,d8d994b8-d90f-44e9-86dd-f6cab0c30a59,1709
34981735-4d38-4415-a036-35fca88d4108,Katrina Adkins,34,21519.76,c8a738ab-0df8-4e12-a56b-61e04ba8a4ca,702
3d4574eb-f465-4a21-8b35-097ae5dd98f1,Brian Porter MD,63,3301.33,0316d2d6-fa4a-48ef-a383-7348873dc8bd,1846
51045a16-ef15-4b72-9c70-ee97fca45567,Scott Carroll,82,5057.13,2c3aacdc-aed5-4a46-8bde-005b5d8babd7,1395
fcc4091b-f457-47c6-b894-6a15c34201db,Alice Jones,43,4344.24,ec2e2815-0a32-47d2-b73a-edf8431e930f,1320
65e1b0f5-ca0e-48c4-b2dc-b12b0f7ae302,Lori Mason,28,18427.96,66fba71d-b3a9-4caa-ac6f-6d2e6a59c043,1137
89a3c811-895c-4fde-a3fa-40691519fd38,Diamond Collins,76,15558.96,f96c9a0a-3404-402a-abc1-bb5282e4dd4a,1251
53a5e850-8950-4dd6-a7c6-cbb1cedd069d,Mark Davenport,71,24326.47,4f67448e-10ec-4b1f-a4a5-c736ae59aa52,2671
f413db19-bade-4d5d-afff-15ccb2dc6c34,Amy Miller,41,46904.66,9cbf7b8c-7410-4d5d-9db1-4bfc6f3a5115,2117
aa8430f8-4f2d-4233-8e16-5b129bdc70d1,Natalie Wilson,73,11532.08,02e7df89-b395-4a98-a320-4ff5b538f96c,751
58c1aad6-f3f8-4ea4-bf14-eafa29f0ef7c,Rachel Le,37,8938.68,bff15840-207e-463f-9f32-d5d82abe1585,365
bba1aed9-44cd-4fdd-9f9b-141ec7f7bda1,Patricia Johnson,43,24237.63,861b4f5b-45a0-4539-ade8-370ace9e9ebd,2121
f99cea5c-b65a-40f1-8350-ab061059ea28,Angela Gibson,57,36681.25,dbff00b0-7fe6-40f3-8e31-41ec5c311464,1241
